Title,Main_Artist,Original_Artist,Album,Genre,YouTube_URL,Cover_URL,File_Path
Ice Cream (with Selena Gomez),BLACKPINK,BLACKPINK X SELENA GOMEZ,THE ALBUM,kpop-gen3,https://music.youtube.com/watch?v=ja_Rqf4AFR4,https://i.ytimg.com/vi/ja_Rqf4AFR4/sddefault.jpg,BLACKPINK/THE ALBUM/Ice Cream (with Selena Gomez).mp3
